path,label,split
D:\antispoofing\data\processed\spoof\frame_20240823_194241.mp4_290.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_143.mp4_0.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_22.mp4_370.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182424.mp4_40.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_PXL_20230411_164048136.mp4_0.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_153.mp4_150.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_VID_20240823_171603.mp4_220.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_160.jpg,1,train
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.14_56d078e6.jpg,0,train
D:\antispoofing\data\processed\spoof\frame_141.mp4_70.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030546.mp4_160.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_190841.mp4_230.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_300.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_169.mp4_110.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030805.mp4_200.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_134.mp4_680.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_560.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182036.mp4_130.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_156.mp4_130.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030612.mp4_170.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_146.mp4_30.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_280.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_134.mp4_470.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182036.mp4_240.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194131.mp4_120.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_2.mp4_20.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_610.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030745.mp4_180.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_155.mp4_50.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_290.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030652.mp4_300.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194241.mp4_390.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_134.mp4_20.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_6.mp4_140.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_183.mp4_390.jpg,1,train
D:\antispoofing\data\processed\real\WhatsApp Image 2026-01-7 at 1.02.43 PM.jpeg,0,train
D:\antispoofing\data\processed\spoof\frame_20250528_191234.mp4_50.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182424.mp4_20.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194241.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030805.mp4_170.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_134.mp4_90.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_PXL_20230411_171630469.mp4_70.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_168.mp4_240.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_1.mp4_180.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_5.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_149.mp4_50.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030805.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030652.mp4_60.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_134.mp4_230.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030612.mp4_190.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_6.mp4_50.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030629.mp4_260.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_280.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_120.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_158.mp4_30.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_158.mp4_40.jpg,1,train
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.09_0df3fac2.jpg,0,train
D:\antispoofing\data\processed\spoof\frame_20241126_030546.mp4_330.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_151.mp4_110.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030501.mp4_180.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_PXL_20230411_164048136.mp4_20.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030546.mp4_100.jpg,1,train
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.17_f4ce7ff4.jpg,0,train
D:\antispoofing\data\processed\spoof\frame_20241126_030629.mp4_240.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_140.mp4_110.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_147.mp4_0.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_181931.mp4_300.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_154.mp4_310.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_136.mp4_20.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_143.mp4_50.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182036.mp4_150.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_144.mp4_160.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030629.mp4_60.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_145.mp4_70.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194241.mp4_120.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_137.mp4_120.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_149.mp4_160.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_PXL_20230411_171453533.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_191234.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_183.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_181931.mp4_220.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_720.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_160.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030439.mp4_20.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_410.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_167.mp4_640.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_163.mp4_110.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_163.mp4_300.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_134.mp4_50.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_163.mp4_200.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_162.mp4_110.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_150.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_137.mp4_130.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030745.mp4_200.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182148.mp4_30.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_155.mp4_140.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_40.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_4.mp4_40.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030652.mp4_330.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_191602.mp4_220.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_154.mp4_30.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_146.mp4_170.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_4.mp4_20.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_160.mp4_60.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_6.mp4_40.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_166.mp4_40.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_290.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_152.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_143.mp4_130.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_154.mp4_390.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_167.mp4_240.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030501.mp4_270.jpg,1,train
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 21.08.20_f0ca1378.jpg,0,train
D:\antispoofing\data\processed\spoof\frame_146.mp4_130.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_161.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_143.mp4_140.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_500.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_191333.mp4_260.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030612.mp4_310.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_760.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_156.mp4_260.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030523.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_191333.mp4_180.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_182.mp4_330.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_156.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194131.mp4_190.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030439.mp4_240.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030652.mp4_340.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_152.mp4_60.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_60.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030523.mp4_250.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_0.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_470.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_184443.mp4_20.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_166.mp4_120.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_154.mp4_300.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_142.mp4_50.jpg,1,train
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 20.01.51_61d73624.jpg,0,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_110.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182148.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_5.mp4_230.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030629.mp4_270.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_183.mp4_320.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_6.mp4_260.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_182.mp4_0.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_183.mp4_130.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_VID_20240823_171603.mp4_230.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_149.mp4_110.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_145.mp4_280.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_169.mp4_200.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_145.mp4_110.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_156.mp4_430.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_PXL_20230411_164048136.mp4_60.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_190841.mp4_210.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030713.mp4_40.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_141.mp4_20.jpg,1,train
D:\antispoofing\data\processed\real\WhatsApp Image 2026-0-27 at 1.02.44 PM.jpeg,0,train
D:\antispoofing\data\processed\spoof\frame_20250528_191234.mp4_190.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_VID_20240823_171603.mp4_350.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_149.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030713.mp4_10.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_140.mp4_140.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_380.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_6.mp4_120.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030523.mp4_30.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_145.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_154.mp4_40.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_167.mp4_690.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030745.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_139.mp4_60.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_22.mp4_190.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194131.mp4_10.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_163.mp4_270.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_154.mp4_190.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_190425.mp4_90.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182424.mp4_190.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_148.mp4_90.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194241.mp4_340.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_630.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_141.mp4_0.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_22.mp4_30.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030546.mp4_290.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030629.mp4_210.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_190425.mp4_180.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_190425.mp4_210.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_4.mp4_230.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_138.mp4_150.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_167.mp4_590.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_159.mp4_20.jpg,1,train
D:\antispoofing\data\processed\real\Selfie_1.jpg,0,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_350.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182424.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_133.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030546.mp4_210.jpg,1,train
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.07_8dc2bfcd.jpg,0,train
D:\antispoofing\data\processed\spoof\frame_165.mp4_20.jpg,1,train
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.05_57e48d97.jpg,0,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_810.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_145.mp4_250.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_169.mp4_290.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_134.mp4_290.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_102.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030546.mp4_40.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_163.mp4_390.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_168.mp4_10.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_154.mp4_210.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_155.mp4_70.jpg,1,train
D:\antispoofing\data\processed\real\WhatsApp Image 2026-01-27 at 1.02.32 PM.jpeg,0,train
D:\antispoofing\data\processed\spoof\frame_144.mp4_170.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030629.mp4_360.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030805.mp4_230.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182424.mp4_200.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_360.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_152.mp4_0.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_PXL_20230411_171630469.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_152.mp4_50.jpg,1,train
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.43_25a5c6f4.jpg,0,train
D:\antispoofing\data\processed\spoof\frame_156.mp4_240.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_140.mp4_130.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182148.mp4_170.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_135.mp4_150.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030439.mp4_40.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_183829.mp4_140.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_143.mp4_60.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_191602.mp4_160.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_5.mp4_120.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030523.mp4_210.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_2.mp4_70.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182148.mp4_50.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_154.mp4_110.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194241.mp4_150.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_1.mp4_200.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_134.mp4_640.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_145.mp4_260.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_101.mp4_20.jpg,1,train
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.52_23a2f5ae.jpg,0,train
D:\antispoofing\data\processed\real\WhatsApp Image 2026-01-27 at 1.02.40 PM.jpeg,0,train
D:\antispoofing\data\processed\spoof\frame_20250528_191602.mp4_190.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030805.mp4_180.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_210.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_22.mp4_750.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_153.mp4_30.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_191602.mp4_0.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_740.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_146.mp4_10.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_139.mp4_30.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030805.mp4_30.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_167.mp4_670.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194241.mp4_370.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_134.mp4_110.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_182.mp4_120.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_169.mp4_10.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_153.mp4_210.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_22.mp4_490.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_134.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_PXL_20230411_170407287.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030439.mp4_110.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_182.mp4_170.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_165.mp4_90.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_190425.mp4_10.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_102.mp4_20.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_145.mp4_420.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_164.mp4_110.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_2.mp4_120.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_340.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_137.mp4_90.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_146.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_156.mp4_120.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182424.mp4_180.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_183.mp4_220.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_145.mp4_190.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_120.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030745.mp4_250.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_140.mp4_10.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_134.mp4_170.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_157.mp4_40.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_4.mp4_170.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194131.mp4_400.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_1.mp4_270.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_156.mp4_300.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_147.mp4_60.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030612.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_167.mp4_30.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_104.mp4_70.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030501.mp4_200.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_90.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_138.mp4_130.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_5.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030546.mp4_260.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_165.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194131.mp4_360.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182424.mp4_110.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_155.mp4_0.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_169.mp4_220.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030612.mp4_40.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194131.mp4_140.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_460.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_200.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_4.mp4_150.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030546.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182148.mp4_220.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_159.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_135.mp4_20.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_2.mp4_200.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194131.mp4_310.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_155.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182036.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_154.mp4_320.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_137.mp4_110.jpg,1,train
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.46_fd229462.jpg,0,train
D:\antispoofing\data\processed\spoof\frame_20250528_182148.mp4_140.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194241.mp4_170.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_183829.mp4_20.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_5.mp4_250.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_191234.mp4_260.jpg,1,train
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.50_58d57229.jpg,0,train
D:\antispoofing\data\processed\spoof\frame_1.mp4_130.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_148.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_137.mp4_30.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_163.mp4_160.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_270.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_154.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_2.mp4_10.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194241.mp4_130.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_190425.mp4_240.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_183.mp4_360.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_135.mp4_170.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_191333.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_182036.mp4_90.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20250528_191333.mp4_70.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_39.mp4_260.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030629.mp4_290.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_4.mp4_30.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_22.mp4_520.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_1.mp4_90.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_1.mp4_220.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030523.mp4_130.jpg,1,train
D:\antispoofing\data\processed\real\Selfie_9.jpg,0,train
D:\antispoofing\data\processed\spoof\frame_143.mp4_40.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_22.mp4_80.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_1.mp4_20.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_135.mp4_120.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030439.mp4_120.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030523.mp4_120.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_152.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_135.mp4_100.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_167.mp4_700.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20240823_194241.mp4_400.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_108.mp4_800.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_22.mp4_410.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030629.mp4_130.jpg,1,train
D:\antispoofing\data\processed\spoof\frame_20241126_030629.mp4_40.jpg,1,train
